epoch,total_loss,loss_cls,loss_reg,loss_obj,mAP50,mAP50_95,precision,recall,latency_ms,fps,epoch_time_sec
1,2.727151634329456,1.7200536318754747,0.9693026229486628,0.037795369655399,0.3304146512447794,0.12497899232366898,0.8571428569453587,0.37051792824994845,18.0434593346626,55.42174488009282,65.78862036600003
2,0.9409835439617351,0.29814681713863955,0.630092003082825,0.012744728227193325,0.5300773034038604,0.17308964474829058,0.4503631960986463,0.7146974062714027,18.457517906377884,54.1784656567748,67.86861813999985
3,0.8079523636122882,0.24404630633228916,0.5562562091370761,0.007649849358377821,0.6331791299369097,0.2319400290599652,0.4871634314034337,0.7466410747843913,18.204969033867965,54.93005772982259,68.26788734900038
4,0.6898802725945489,0.18786307392736612,0.49658394011400514,0.005433258403218903,0.7918248080317086,0.3515359496497983,0.8110808355303286,0.8611378976990223,18.201203308768505,54.941422445308646,66.9684175780003
5,0.629575336383561,0.16271061765945563,0.4623160493575921,0.004548666142400796,0.7975173969475362,0.35916543134438716,0.5725288831468209,0.8727984343568691,18.216765635460764,54.89448676077819,67.58738384800017
6,0.5863275608773959,0.1455117022081957,0.43664850673433075,0.0041673522012434525,0.6981335540322204,0.34260892914033,0.8792372880424537,0.801932367072277,18.139006681280534,55.129810445022905,66.36163237999972
7,0.5560330738455562,0.13399215939186387,0.41844779429799417,0.0035931222018454286,0.7778330032974127,0.29530149205836553,0.8559919435190341,0.830889540485739,18.22139551194708,54.880538614308534,66.43986351500007
8,0.5209673092526904,0.12220671337287305,0.3954779081425424,0.0032826865454977853,0.7741624950506127,0.3069426276262538,0.9006410255448033,0.8371400197778411,18.21667872908406,54.89474864610956,66.40457683900058
9,0.5027508490671546,0.11514345228166903,0.38457513891034206,0.003032257296026574,0.6935980500580611,0.30958811238187073,0.867945823829803,0.7628968253211412,18.17524325896415,55.01989633656173,66.45813253899996
10,0.47746480849839873,0.10996833443641663,0.36463103456012275,0.0028654395117250794,0.9001657655899167,0.46902227027522897,0.9545454544468445,0.919402984983144,18.194535517930678,54.96155694738687,66.32089097600056
11,0.470945245381129,0.10771676639126519,0.3605711849059089,0.0026572931940683116,0.8999798084106074,0.45123215845786363,0.9359359358422487,0.9248269039639143,18.192942248998474,54.96637027224391,66.7088453690003
12,0.4385085196818336,0.09683594884256184,0.33925641997385836,0.002416149961714775,0.8977838796100873,0.43087293961435513,0.9513960702221927,0.9154228854810524,18.249146625498817,54.797082873055516,66.35570265200022
13,0.42897494920229506,0.09148884874026654,0.33520512484898,0.002280975326943069,0.9024309366970832,0.5103315074118288,0.9588353412691932,0.940886699414691,18.229468195223234,54.8562354804204,66.49479950099976
14,0.4081024999840785,0.08540091657284964,0.32059809123560534,0.0021034904067025726,0.9028489899226908,0.49340934196743935,0.9542682925859484,0.9333996022929026,18.242602868533677,54.81673899314452,66.38409441600015
