epoch,total_loss,loss_cls,loss_reg,loss_obj,mAP50,mAP50_95,precision,recall,latency_ms,fps,epoch_time_sec
1,4.249081536874932,3.092476131804919,1.13172622151294,0.024879194654019204,0.30767338256511145,0.07531072865369251,0.3742880390256885,0.45725646118715146,6.878916031873669,145.37174103688272,28.389870716000132
2,0.9740861245131088,0.2670948293249486,0.6961438388137494,0.010847450072198348,0.46347606061705304,0.171607621639631,0.7168674697931485,0.5926294820126863,6.431787320715977,155.47777781443827,27.140586116999884
3,0.8346368367389098,0.209217402263213,0.6181917309255923,0.007227706308555552,0.5325146593817909,0.166082410495003,0.7048128341492179,0.6550695824398539,6.595577950199106,151.61673587222364,27.357144616999904
4,0.6932809226593729,0.1533901287968886,0.5350482481516013,0.004842548800821779,0.6791403125904564,0.23772835767851414,0.8255687973103393,0.7589641433507008,6.482300408367384,154.26622294597692,27.13828535399989
5,0.642702929296736,0.13775012250673974,0.5009435647625035,0.004009245794219107,0.7790769754006311,0.30059481909251484,0.8933623502836385,0.8169154228042871,6.678693982072596,149.72987273923135,27.372074875999715
6,0.6020285315432791,0.12462886094541872,0.4737266678426225,0.003673001988672541,0.7847170149264661,0.315067808035672,0.9168514411400387,0.8228855720574243,6.5344659920363455,153.03469345753967,27.405042678999962
7,0.5520312306234392,0.10870327099652613,0.44020322748159957,0.003124732645504745,0.7962355000039949,0.3408449387120069,0.6895734596611711,0.868656716331477,6.524640450198419,153.26515041447064,28.614314465999996
8,0.5145573075545036,0.09643127242008508,0.415461400555352,0.002664633605321396,0.796694827560922,0.36764194759194,0.9316239315243992,0.8685258963278361,6.461110932273603,154.77214529856548,27.246431089999987
9,0.5013482782800319,0.09458931466027842,0.40429521011093916,0.0024637558262684714,0.7966385580059278,0.3345521336738055,0.8699902247438915,0.885572139215366,6.620341258966332,151.04961525142514,28.193523207999988
10,0.48465756289029527,0.08877121265661919,0.3935297533112057,0.0023565978360346566,0.8023091725603686,0.3697323782655379,0.9217935348361008,0.8804780875617054,6.545239239041976,152.78280342069965,28.216179626000212
11,0.4665079834097523,0.08440264235487428,0.37985189486358123,0.0022534456141529826,0.7875736507073767,0.3299530848792458,0.8881650379057368,0.8147410357754242,6.559180573706824,152.45806831551593,28.275575490999927
12,0.4481895858958616,0.07816780551131498,0.3679139745437493,0.0021078056375638155,0.7987266091045042,0.3924400378781002,0.8790882060575731,0.8825870645887973,6.625126908364153,150.94050481319996,28.036243386000024
13,0.440024299641787,0.07503239838879998,0.3630100713442948,0.0019818290326176053,0.8017702264359574,0.3629982327785105,0.9349422874150113,0.8874501991147958,6.55216524701354,152.621303386052,27.917247062000115
14,0.41656996031938975,0.07240492948409864,0.342337168121742,0.0018278608341322485,0.805369322569665,0.4168620337772325,0.8017937219011844,0.888667991959377,6.58919141036191,151.76368961257344,28.391379620999942
15,0.4109466333510512,0.06873512482744153,0.34050722268678374,0.0017042852399507696,0.8037748952602385,0.3956882568269614,0.9365904364930779,0.8965174128461177,6.511743920321376,153.56869254014626,27.758534245999726
16,0.39713965406862356,0.06402771511130918,0.3314810859954963,0.001630852083770274,0.7896665439958692,0.3556781562260506,0.929473684112687,0.8794820716255496,6.560867563741767,152.4188669081569,28.249622699000156
17,0.38952640241990655,0.06268511328972497,0.3252341057789528,0.0016071830932406109,0.9001466501651522,0.4268652821760687,0.9683210136253093,0.913346613454846,6.51574584661562,153.47437170518484,27.77233951900007
18,0.370002801387997,0.05737657650863215,0.31116211313312336,0.0014641110309778509,0.898731569873404,0.4301705375354482,0.9638682251898121,0.9033864540932882,6.469342960160186,154.57520279234652,27.54321333200005
19,0.36516802315994845,0.05643757222756996,0.30730637024014684,0.0014240810296387743,0.8010042800115617,0.3967697690268761,0.8756073857263743,0.8965174128461177,6.606745693226144,151.36044982407813,27.61699586099985
20,0.3562547925670268,0.055751204553802135,0.2991025710509995,0.0014010176464118126,0.8920399149944793,0.4294808686203947,0.945663531771613,0.9013944222209767,6.489610529880914,154.0924521426327,27.458216030999665
21,0.33845736629376977,0.05164260657156928,0.2855382184103384,0.0012765408555732377,0.8985429617065871,0.4636063317946989,0.9613375129611977,0.9163346612633133,6.606803051793131,151.35913575153316,26.833448926000074
22,0.34134751634072447,0.0513222929153402,0.28874300521309093,0.0012822163595139222,0.8972566478915684,0.4419004981147607,0.9485596706843046,0.9183266931356249,6.652450655377675,150.32054378210609,27.85655683899995
23,0.328170153549162,0.046902045781203244,0.28009548707533694,0.001172620576699817,0.8944375891074149,0.4394247267409585,0.9468749999013673,0.9053784859655998,6.523921424302109,153.2820423426504,26.973022077999758
24,0.31474789080478377,0.0462593995192546,0.26731188885741314,0.0011766004125524502,0.8972477976671603,0.4734799509253661,0.9563409562415446,0.9163346612633133,6.536281476097842,152.99218732498645,27.73657651800022
25,0.30613492555537464,0.042468750991432345,0.2625665951330783,0.0010995786277956125,0.9001869133039508,0.4795491147361105,0.9710444673246076,0.9343283581159872,6.6323698924290975,150.77566785614715,27.274970570999812
26,0.3015999038845806,0.03898631873682647,0.261573589706825,0.0010399949831603947,0.9030191926192964,0.43551855963565356,0.9628099172559081,0.9282868524971826,6.601037436254786,151.49133899888434,27.31800871400037
27,0.290578688605357,0.0384831328686895,0.2511023708571822,0.0009931856201531493,0.9003214142268061,0.4962255263077141,0.971874999898763,0.9292828684333384,6.487582551793444,154.14062048791308,27.089456100999996
28,0.2823894866189714,0.03722303779795766,0.24419737417819137,0.0009690750746936458,0.9010146437871771,0.5015921132999015,0.9677083332325305,0.9252988046887153,6.574732928287906,152.09743283981652,27.73091241400016
29,0.27674435584221857,0.03633949919051285,0.23944976736428375,0.0009550888343394529,0.9013332110250761,0.4806270217997685,0.9697286011513854,0.9252988046887153,6.518277338648068,153.41476713039128,27.211894810000103
30,0.26622402226015673,0.03186193297190939,0.2334760877035432,0.0008860002804579118,0.8986560517894063,0.48945759052262233,0.9700413222138388,0.9343283581159872,6.4559840438253655,154.89505445051716,27.548941767000088
31,0.25598362441790307,0.030572334083460145,0.2245732890599865,0.0008380006063015247,0.8977740126614387,0.4882707360423161,0.9609856261847037,0.9313432834894186,6.4455384203159545,155.14607698994695,27.425309557999753
32,0.2519971593204191,0.029060700079584022,0.22213387160988177,0.0008025879185386318,0.9043701085920094,0.4967999166447875,0.9802289280977909,0.9382470118587404,6.820594549798084,146.6147844881945,28.59100180800033
33,0.24425474011291892,0.027668443883343014,0.21578462409265972,0.0008016725848192128,0.900260689136972,0.48938207433528846,0.9740932641477624,0.9362549799864288,6.463567840635921,154.71331386252064,27.88193183300018
34,0.2327740085074457,0.023699511150371725,0.20833215799372076,0.000742339367546157,0.8982203918180798,0.5008940462941452,0.9608247421689872,0.9282868524971826,6.572821810757061,152.1416567787374,27.24341604700021
35,0.22893403697822054,0.02459110136506921,0.20360227813154963,0.0007406578232017267,0.9031691250265212,0.503419955571165,0.9750260144666987,0.9332669321779615,6.461938480078717,154.75232441207308,26.999279498000305
36,0.22138531619714477,0.02316091036802884,0.19748863262140146,0.0007357732767744337,0.9022487156278804,0.49252987077027466,0.9700103411613227,0.9342629481141173,6.540983541836464,152.88220702650432,27.424975454000105
37,0.21243937124135132,0.0209170029502583,0.190822240280903,0.000700128069137602,0.9041426480752631,0.5044154339363155,0.9782608694639482,0.9412350596672077,6.493291330677976,154.00510297072844,27.7443739549999
38,0.20364244459039074,0.019120653795267818,0.18385431359885102,0.0006674775536570667,0.903275786676941,0.510434911277055,0.9803921567615694,0.9462151393479866,6.513427585661296,153.52899634616446,27.025344359999963
39,0.19761648180626207,0.01862990646425761,0.17833074636883656,0.0006558289958590295,0.9020949274928232,0.5023577825425727,0.9793814431980019,0.9462151393479866,6.5281008187231055,153.1839087306865,26.88513484699979
40,0.19135585174722186,0.0158402355095782,0.17490489623051578,0.0006107206104157524,0.896399871258944,0.50409991251542,0.9691358023694305,0.9382470118587404,6.488574187252847,154.11706349363376,27.163391420000153
