epoch,total_loss,loss_cls,loss_reg,loss_obj,mAP50,mAP50_95,precision,recall,latency_ms,fps,epoch_time_sec
19,0.3754275501784632,0.05979330203164432,0.3141149190270295,0.0015193289313544282,0.8011628354702816,0.40534920356214454,0.929679420793208,0.8954183266040421,6.824806679286851,146.5242968764199,28.074947042000076
20,0.3623391190322779,0.056644346754429704,0.3041531866637327,0.0015415869045497502,0.8965728326644433,0.45418827570093495,0.8832535884322245,0.9193227090717806,6.79693819522282,147.12506885862857,28.357994003000385
21,0.35069231436414233,0.05502720503925772,0.2943154987642321,0.0013496104713679308,0.8043810374763605,0.3987896956706336,0.9188911703368695,0.891434262859419,6.826609235065054,146.4856073588443,28.335344939000606
22,0.3387650221081103,0.050374455402715734,0.28706905106871816,0.0013215134233054784,0.8019799352354204,0.4097886579081605,0.939646201775271,0.8994023903486651,6.83343841633015,146.33921301028465,28.361350159999347
23,0.3358800906245991,0.04942550244977919,0.28517789292638585,0.001276695396912963,0.8996129717042527,0.4561160303765265,0.9686847598153774,0.9243027887525596,6.832735555777269,146.35426643351826,28.332457406000685
24,0.321454438870236,0.04683314607936447,0.2733957494719554,0.001225543162051462,0.8953573154879119,0.4689304640426622,0.9592901877913058,0.9153386453271576,6.8135664362515564,146.76601591194643,28.648918273999698
25,0.3100046980178962,0.04554784536298554,0.2633011593657025,0.001155693535850841,0.8935388769431756,0.43625284324582914,0.9560669455066876,0.9103585656463786,6.85791218525463,145.8169735900272,28.385225834000266
26,0.2985020974429987,0.04056901968542045,0.256834374393447,0.0010987042199812388,0.9019265727461502,0.47880337033101517,0.9640287768793393,0.9342629481141173,6.866047982074964,145.64419045871475,28.084043551999457
27,0.3030709085070481,0.04221810580436456,0.2597461354176877,0.0011066674596188052,0.9004183506945042,0.48560868514122807,0.9701338824953518,0.9382470118587404,6.859088494023586,145.79196650856935,28.54263514200011
28,0.2839039029963946,0.03690395671558582,0.24596458079956346,0.0010353648523066066,0.8980860572444918,0.4876003625104722,0.94488977946444,0.9392430277948961,6.905725653384698,144.80737437199969,28.485317618999943
29,0.28001136913643043,0.036153980033566895,0.2428454615302005,0.0010119277223751297,0.8986366481168956,0.4529121982869402,0.9632352940164669,0.913346613454846,6.887623531871083,145.1879585712986,28.325634793000063
30,0.271438409590115,0.03356194634274658,0.23691022194038003,0.0009662413506441103,0.9000391061672146,0.48811530315599655,0.9651995904846264,0.9392430277948961,6.881476902388574,145.31764244575143,28.27683981300015
31,0.2659595926939431,0.03303099421279158,0.2319982138983274,0.0009303837417727495,0.9009804449780983,0.480762205176594,0.9701030926834946,0.9372509959225845,6.8299709362553225,146.41350736819845,28.380037592000008
32,0.256254232535928,0.030968769769168507,0.22439164049544577,0.0008938218081188467,0.8972523175410103,0.49730829995704423,0.956790123358355,0.9262948206248711,6.869979370523753,145.5608446643359,28.473319925000396
